,color,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,actor_1_name,cast_total_facebook_likes,actor_3_name,language,budget_x,actor_2_facebook_likes,movie_facebook_likes,director,writer,producer,composer,cinematographer,main_actor_4,worldwide,mpaa,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
109,1,0.0021908273450287827,2.861142417670237,-0.2740559706826643,116,2.4305682858980178,178,1.9889990749429118,158,0,1.6445199342902181,1.7719701226178555,-0.5690356017641469,412,479,43,45,191,239,1.0781050626957283,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
110,1,-0.17666035045820727,-0.1536376034980564,-0.15626442544203595,261,-0.8527539295827202,149,-0.6405917322721856,77,0,1.507249160146094,-0.377554118944193,-0.25334108671265937,46,51,45,136,203,245,1.6113797920653272,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,0.583457155205546,5.0604631755947445,3.076888207037069,321,0.9993765509448755,69,2.0739108805865945,467,0,1.6445199342902181,1.4853668904095825,-0.09549382918691564,78,50,231,91,257,399,0.6391019327027039,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,-0.44493711716306134,-0.2694684967487471,-0.14146002358119195,440,3.188258027932034,291,1.8004988296254016,600,0,1.3755671041408877,-0.09095088673591983,-0.5058966987538493,381,482,279,5,125,234,0.6682373675459041,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
114,1,0.18104200514826485,-0.2787545177266506,0.18037479948063417,472,0.7468133036002034,131,1.1076799253506628,175,0,1.3755671041408877,1.7719701226178555,-0.5690356017641469,144,125,153,82,68,138,0.5089463563868729,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
117,1,1.030585099713636,-0.31565423266516174,-0.45363980195116327,139,-0.9172417454047265,324,-0.8501465384990103,245,0,1.7876166173597927,-0.4924820150597105,-0.5690356017641469,246,365,189,59,21,243,2.3678635845931435,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
118,1,-0.13194755600739827,-0.25944936885153547,3.3987230300988953,390,1.2519397982895477,67,2.086048215699023,40,0,1.5087629110763898,2.345176587034402,1.4198398430602244,7,86,224,27,139,590,1.3852403370171416,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
120,1,1.388287455320108,0.1730837135402842,-0.36867540866284115,48,0.3258745580257498,344,-0.03699462610962434,46,0,1.3755671041408877,-0.4140960310507478,-0.5690356017641469,356,139,194,79,220,590,0.9579315180468561,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
121,1,0.0021908273450287827,-0.31565423266516174,3.3987230300988953,390,1.2519397982895477,67,2.0987304923879275,40,0,1.2492462322592113,2.345176587034402,1.4198398430602244,239,36,227,149,99,625,0.7395502912107816,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
122,1,-0.8473522672203425,-0.3012364632521011,-0.23833230532280159,160,0.49425005625553126,65,0.11454867229412441,268,0,1.440723984895567,-0.4120898084252899,-0.5690356017641469,58,109,73,104,222,425,0.28389958488129696,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
123,1,-1.2050546228268146,-0.31272180498792906,-0.4047209088457657,430,-0.8754846218437407,197,-0.7667704772981248,483,0,1.3755671041408877,-0.4338716540731187,-0.5690356017641469,165,102,178,184,23,66,0.1897341771268752,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
124,1,-0.7132138838679154,-0.2000677083875738,-0.30173376546598135,178,0.2416868089108591,214,-0.0748432956030745,393,0,1.1880276794235949,-0.39231418540291907,0.030783976833679356,221,111,27,93,17,520,0.15353478118979247,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
125,1,-0.08723476155658924,2.861142417670237,4.6860623223462,106,2.4305682858980178,178,3.1286700719282794,126,0,0.21630461854079555,1.9152717387219922,2.0196594216580506,412,519,68,45,28,239,-0.05742210162079968,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
127,1,0.18104200514826485,-0.2193728572626889,-0.41115760530700224,500,0.07331131068107768,25,-0.2290617617458891,47,0,1.311750374704375,-0.45063794315730266,-0.5690356017641469,192,28,369,45,228,583,-0.43044417198311785,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
129,1,-1.1156290339251966,-0.2936610250859167,-0.45846732429709064,205,-0.010876438433813031,21,0.1644851367566869,455,0,1.2492462322592113,0.9121604259930362,0.06235342833882811,185,310,278,104,43,168,1.5652044987408906,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1,-0.5343627060646794,-0.31565423266516174,-0.35193999786362623,401,-0.8527539295827202,315,-0.7350647855758629,1,0,1.311750374704375,-0.4125197132736023,-0.0007854746714693929,257,371,126,91,9,155,0.2705670662887189,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
131,1,0.4046059774023099,3.10551139077296,-0.1482185548654903,539,0.9151888018299849,273,0.8482381948045915,186,0,1.5751713640768825,0.9121604259930362,-0.5690356017641469,170,16,400,136,45,511,0.7120284884497773,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
132,1,0.717595538557973,-0.12602390953744874,-0.38090513193919057,230,0.49425005625553126,58,0.025227793895314665,417,0,1.1280682740997792,-0.4418965445749503,0.47275629790576185,354,249,347,80,11,276,-0.2233099429662206,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
133,1,-1.2050546228268146,-0.3095450083375937,-0.32394036825724737,136,-0.8594047617627966,106,-0.7452205149556499,627,0,1.2492462322592113,-0.4403202267978048,-0.5690356017641469,382,528,382,104,208,182,-0.8253697548189403,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
135,1,-0.17666035045820727,-0.2042219809303201,-0.3364919263566586,89,0.7468133036002034,131,0.18321131093014786,487,0,1.0118238457250008,-0.4423264494232627,0.1886312343594231,194,252,146,104,123,548,-0.5242356380815903,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
136,1,-0.17666035045820727,-0.2042219809303201,-0.3364919263566586,89,0.7468133036002034,131,0.18321131093014786,487,0,1.0118238457250008,-0.4423264494232627,0.1886312343594231,194,252,146,104,123,548,-0.5242356380815903,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
138,1,3.623927177860559,-0.25480635836258375,-0.1916662559788368,414,-0.010876438433813031,44,0.012347356633145764,348,0,2.289069212428505,0.1956523454723533,-0.5690356017641469,433,226,415,89,214,347,1.2202674002134573,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
141,1,0.0469036217958378,-0.2726452933990825,-0.35966403361711,280,-0.8710226711406515,104,-0.7727152944960488,672,0,0.8481834086183035,-0.46783413708979904,1.3882703915550756,303,336,12,177,204,394,-0.18695883032331814,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
142,1,0.0469036217958378,-0.2726452933990825,-0.35966403361711,280,-0.8710226711406515,104,-0.7727152944960488,672,0,0.8481834086183035,-0.46783413708979904,1.3882703915550756,303,336,12,177,204,394,-0.18695883032331814,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
143,1,-1.2050546228268146,-0.2697128657218498,-0.19745928279394967,467,-0.09506418754870374,359,-0.1422674306561971,543,0,1.6221886684842775,-0.09095088673591983,-0.5058966987538493,35,368,235,45,95,382,1.0729310448508287,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
144,1,0.0021908273450287827,-0.31565423266516174,-0.15304607721141766,42,0.578437805370422,292,0.6850529627215747,580,0,1.507249160146094,1.1987636582013093,-0.4743272472487006,347,432,160,5,208,544,-0.16068089064161434,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
146,1,0.807021127459591,-0.1536376034980564,-0.24122881873035804,248,-0.09506418754870374,343,0.2017888646736607,447,0,1.1500333077430775,0.9121604259930362,0.5358952009160594,46,59,158,136,205,506,1.6759493966446954,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
148,1,-1.1156290339251966,-0.31003374628379915,-0.38830733286961255,448,-0.8563740027946605,176,-0.7776693088276523,157,0,0.5206327884518778,-0.44203984619105446,-0.5058966987538493,109,325,183,177,116,532,-0.09028876119427864,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1,1.7459898109265803,-0.22279402288612704,-0.3200783503805054,547,-0.09506418754870374,343,-0.28484396311974364,102,0,1.5532994093208194,-0.383859390052775,-0.5690356017641469,122,294,400,79,128,652,1.0735805494737072,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
151,1,0.538744360754737,3.10551139077296,-0.14757488521936662,316,1.2519397982895477,67,1.0695340149973165,84,0,1.3755671041408877,1.1987636582013093,0.030783976833679356,170,494,158,136,45,391,0.5591386963796472,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
152,1,0.27046759404988285,-0.31565423266516174,0.8240444456042865,233,1.0835643000597663,136,1.1289821869765575,373,0,1.598264881543498,1.0554620420971728,-0.4111883442384031,366,532,156,45,66,264,2.8207607331914044,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
153,1,-0.5790755005154884,-0.2533401445239674,-0.15658626026509775,161,0.578437805370422,123,0.28154849541247584,21,0,0.9761259973436883,-0.09095088673591983,0.8831591674726956,108,147,40,104,92,129,1.2533490809153562,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154,1,0.4940315663039279,-0.2435653855998585,-0.37189375689345944,183,0.578437805370422,123,0.10275811818490825,89,0,0.7766466055115507,-0.387012025607066,0.1886312343594231,11,393,27,126,185,96,-0.4568360538701186,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
155,1,0.27046759404988285,-0.22841450926748966,-0.2531367071836456,257,-0.8679077244234005,304,-0.7425948873599001,536,0,1.3073537905387158,-0.40908047448710305,-0.5690356017641469,337,571,296,23,61,566,-0.6324255341895626,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
156,1,4.4734702724259305,-0.31565423266516174,-0.3303770647184839,64,-0.8539325580703286,228,-0.751264412440206,595,0,0.9618726231587955,-0.4140960310507478,-0.0007854746714693929,435,137,237,186,142,415,-0.23763898703119757,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
157,1,1.030585099713636,-0.31565423266516174,-0.3802614622930669,447,-0.8679077244234005,201,-0.7867351550544865,99,0,1.4830042469091274,-0.4778652502170886,-0.5690356017641469,22,532,23,45,87,342,0.13023160260886657,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
158,1,0.31518038850069185,-0.26458111728669265,-0.16270112190327246,170,0.49425005625553126,58,0.7066029250640496,194,0,0.7473736371231682,1.1987636582013093,0.7568813614521006,217,470,246,84,232,87,0.4003697608561419,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
160,1,-0.40022432271225233,-0.3141880188265454,-0.32748055131092746,380,0.07331131068107768,325,-0.13275572313951853,278,0,1.6192460426905608,-0.23425250284005641,-0.5690356017641469,163,225,217,64,171,642,-0.5751787582626364,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
161,1,0.4046059774023099,-0.2193728572626889,0.18037479948063417,163,-0.010876438433813031,66,0.10236179703837998,240,0,1.0508203832269438,-0.09095088673591983,0.8831591674726956,192,88,227,5,228,237,0.439013137240898,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
162,1,1.030585099713636,-0.16707789701870618,-0.4092265963686313,312,-0.8853345884901829,143,-0.8169051023339514,161,0,1.7876166173597927,-0.4962078570784181,-0.5690356017641469,319,445,359,87,218,262,-0.02146080590006422,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
163,1,0.0021908273450287827,-0.2213278090475107,3.3987230300988953,301,0.8310010527150942,290,2.0550360859831853,612,0,0.6049938428939154,1.9152717387219922,1.482978746070522,41,401,417,31,97,508,2.1261135821924393,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
164,1,0.0021908273450287827,-0.2213278090475107,3.3987230300988953,301,0.8310010527150942,290,2.0550360859831853,612,0,0.6049938428939154,1.9152717387219922,1.482978746070522,41,401,417,31,97,508,2.1261135821924393,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
165,1,0.8964467163612091,-0.2533401445239674,-0.1794365327024874,425,-0.6843784313529387,351,-0.5887232022202977,665,0,1.440723984895567,-0.377554118944193,-0.5690356017641469,254,589,23,41,185,654,0.10028297523924029,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
167,1,1.8354153998281983,-0.31565423266516174,-0.2273899213386995,541,1.5045030456342199,211,1.9525375294623106,400,0,0.7379273108300206,3.348287899763358,5.4291601842141155,10,381,381,10,75,161,0.8964309813234433,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1,-0.8473522672203425,-0.31247743601482636,-0.31428532356539257,501,0.41006230714064057,302,-0.013809839037720317,55,0,0.8425472963673211,-0.3946070112605852,-0.15863273219721313,104,119,243,84,33,568,0.05930678363955788,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
169,1,-0.35551152826144333,-0.17807450080832873,-0.16109194778796332,445,2.4305682858980178,178,1.2680413692646657,596,0,0.95160745871081,-0.377554118944193,0.2517701373697206,153,294,191,79,213,5,-0.03739767390603165,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
171,1,0.0021908273450287827,-0.1883379976786431,-0.1791146978794256,178,0.1574990597959684,227,-0.016138225773573926,8,0,0.6447449832471882,-0.39231418540291907,-0.5690356017641469,304,564,310,104,175,346,0.8665069342376133,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
172,1,-1.0262034450235786,-0.3024583081176147,-0.28242367608227176,568,-0.010876438433813031,21,-0.24476598717707196,147,0,1.018341919812851,-0.38228307227562947,-0.3796188927332544,263,310,278,104,259,168,1.5907549099837555,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,1,0.0916164162466468,-0.2582275239860219,-0.2444471669609763,213,-0.7685661804678294,188,-0.5927359538288964,605,0,0.6466284658650272,-0.23425250284005641,1.356700940049927,320,161,227,33,219,208,0.848537686832774,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
174,1,1.388287455320108,-0.1915147943289785,-0.294975234181683,273,1.9254417912086734,158,1.5684527983330974,569,0,0.7473736371231682,1.4853668904095825,2.0196594216580506,131,525,304,91,117,511,2.191420494566483,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
176,1,0.0469036217958378,3.10551139077296,-0.20357414443212438,328,-0.09506418754870374,343,-0.24456782660380783,539,0,1.2399205617884153,-0.377554118944193,-0.5690356017641469,402,319,219,106,110,465,1.6353317462538852,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
177,1,1.4330002497709173,-0.31565423266516174,-0.18104570681779655,217,-0.09506418754870374,359,-0.2348579585138651,330,0,1.3189822012818464,-0.3921708837868149,-0.5690356017641469,276,197,178,184,6,334,0.25665185348365865,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
178,1,-1.1156290339251966,-0.30343578401002563,-0.33552642188747306,128,-0.6001906822380481,303,-0.6266214118570639,23,0,0.8523945341946761,-0.4575164207303012,-0.0639243776817669,71,562,187,84,92,69,1.142753516029362,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
179,1,-0.6237882949662974,-0.2726452933990825,-0.3725374265395831,33,-0.010876438433813031,21,-0.26200595705105184,49,0,0.5013792072565946,-0.4202580005432257,0.15706178285427436,323,349,246,91,205,134,0.168446936732557,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
180,1,1.030585099713636,-0.31565423266516174,2.111383737851591,188,0.07331131068107768,25,0.7262703619605152,396,0,0.6032615145066552,0.7688588098888995,1.6723954551014144,89,118,87,39,161,196,0.3127750874199859,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
183,1,-0.6685010894171064,-0.31565423266516174,-0.17557451482574551,579,-0.09506418754870374,359,-0.17471622452819954,229,0,0.7473736371231682,-0.3857223110621288,0.5990341039263568,257,187,165,91,187,586,-0.08330743301932783,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
184,1,-1.4733313895316686,-0.31565423266516174,-0.33842293529502954,132,-0.8527539295827202,13,-0.7307052529640519,167,0,1.452598385522622,-0.44089343326222136,-0.5690356017641469,124,553,308,91,57,19,0.7027175009285319,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
185,1,-0.7579266783187244,-0.2694684967487471,-0.14146002358119195,440,3.188258027932034,291,1.778106684846554,600,0,0.6405479627903584,-0.09095088673591983,-0.22177163520751064,381,135,66,5,97,158,0.327132980344872,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
188,1,-0.8473522672203425,-0.2853524800004241,-0.14146002358119195,241,0.41006230714064057,302,0.6863410064477916,593,0,0.7473736371231682,1.1987636582013093,0.06235342833882811,345,463,286,33,5,371,-0.6883683176678315,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
189,1,1.254149071967681,-0.17807450080832873,-0.14146002358119195,414,2.4305682858980178,178,1.5104412905100213,259,0,1.5532994093208194,0.1956523454723533,-0.25334108671265937,153,549,178,114,49,364,1.973194730231671,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
190,1,0.3598931829515009,-0.1915147943289785,4.042392676222548,426,1.9254417912086734,158,3.155223588745674,335,0,0.6032615145066552,2.631779819242675,1.0725758765035882,131,457,304,91,117,657,1.7331389113017206,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
191,1,2.640245699942761,0.1730837135402842,-0.346790640694637,490,0.3258745580257498,344,-0.08356236082669653,353,0,1.0247858861932682,-0.43860060740455514,-0.5690356017641469,356,10,194,79,220,246,2.242692415012046,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
192,1,-0.6237882949662974,-0.28950675254317043,-0.4452720965515558,436,-0.8790205073065661,245,-0.8255250872709413,281,0,0.1931105833859185,-0.4868932520316492,-0.5690356017641469,63,150,51,104,198,35,0.8132233249969435,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
194,1,0.762308333008782,-0.1492389619822074,3.3987230300988953,563,0.9993765509448755,270,1.8651982567961423,178,0,0.7531816096785424,1.4853668904095825,1.1357147795138858,231,79,406,27,232,333,1.414263604231631,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
195,1,-0.40022432271225233,-0.2533401445239674,-0.18973524704046585,238,0.2416868089108591,214,0.015270225088791783,12,0,0.8052683950495122,-0.377554118944193,-0.09549382918691564,254,566,226,158,185,277,0.9465533166679659,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
196,1,0.8964467163612091,-0.26458111728669265,-0.26955028315979873,486,-0.09506418754870374,161,-0.27344973015705576,590,0,0.7021661489821952,-0.40248860014631277,0.40961739489546434,423,564,310,91,205,574,0.057011953955883515,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
197,1,-0.22137314490901627,0.1730837135402842,-0.25860789917569665,519,-0.8527539295827202,76,-0.6712075408414947,466,0,1.3403722718021247,-0.41739196822114294,-0.5690356017641469,356,153,47,89,69,291,0.6802649728284611,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
198,1,0.4046059774023099,-0.12602390953744874,-0.20196497031681523,156,0.3258745580257498,140,0.1415975905446791,581,0,1.14158043652756,-0.23425250284005641,0.030783976833679356,354,496,347,80,253,141,1.4640276477672338,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
199,1,0.3598931829515009,-0.16658915907250074,-0.2531367071836456,168,-0.09506418754870374,343,-0.2855870652694842,536,0,1.3902505445667903,-0.40707425186164514,-0.5690356017641469,212,59,400,79,115,642,1.6454749478441002,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200,1,0.672882744107164,-0.25480635836258375,-0.31492899321151624,349,-0.8709384833915366,193,-0.7436352303695367,67,0,1.7643375903017813,-0.4294293039738904,-0.5690356017641469,433,518,129,89,126,157,0.601497901843758,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
201,1,-1.0262034450235786,-0.274844614157007,-0.2373668008536161,222,-0.010876438433813031,66,-0.1185377020078167,24,0,1.0759970716966414,-0.23425250284005641,-0.5690356017641469,415,149,23,102,141,446,0.27688663567004007,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
202,1,0.538744360754737,-0.31565423266516174,-0.3535491719789354,438,-0.8717803608826855,327,-0.7715263310564641,606,0,0.6049938428939154,-0.46955375648304865,3.2824374818640005,22,587,18,139,39,606,1.3011287161737517,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
203,1,0.3598931829515009,-0.2765551969687261,-0.33391724777216397,354,0.07331131068107768,257,-0.1821967861689207,506,0,0.6447449832471882,-0.4204013021593298,-0.5690356017641469,265,386,23,35,218,435,-0.0265541860256534,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
205,1,-0.35551152826144333,-0.22572645056335972,-0.14146002358119195,57,-0.7685661804678294,92,-0.6761615551730982,351,0,1.0846649932428734,-0.377554118944193,-0.5690356017641469,273,233,113,62,219,62,0.19282629529384038,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,1,0.4046059774023099,-0.31565423266516174,-0.2569987250603875,103,0.1574990597959684,239,0.31721739860002046,578,0,0.799338455070475,0.7688588098888995,2.493201194235282,335,308,96,125,49,100,0.5324614673737281,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
207,1,-1.6968953617857137,-0.30343578401002563,-0.2904695466588174,70,-0.8623513329818178,253,-0.7437343106561688,433,0,1.1437129296686943,-0.40635774378112444,-0.5545452235232836,340,158,250,5,239,330,-0.19313397315128214,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
208,1,-0.2660859393598253,-0.15388197247115915,-0.14146002358119195,495,0.1574990597959684,227,-0.00028537991244296845,16,0,0.46185265939070996,-0.23425250284005641,1.356700940049927,294,433,32,169,251,21,0.07237537952838206,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
209,1,0.8517339219104001,-0.28559684897352683,-0.28081450196696267,18,0.2416868089108591,355,-0.026541655869941116,122,0,0.682584926167182,-0.39904936135981345,-0.5690356017641469,105,275,56,77,103,616,-0.46355082145720083,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
210,1,0.0916164162466468,-0.2438097545729612,-0.14146002358119195,3,-0.09506418754870374,121,-0.17506300553141177,283,0,0.13718091096036344,-0.23425250284005641,1.3251314885447782,228,323,254,153,148,4,-0.10495894602527667,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
211,1,0.8964467163612091,-0.31565423266516174,-0.4352952170366392,294,-0.8788521318083363,312,-0.8319157657587097,475,0,0.8071508872714932,-0.5055224621251869,-0.5690356017641469,246,365,145,136,59,478,-0.5935247003152101,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
212,1,0.27046759404988285,-0.24869713403501567,-0.4127667794223114,162,-0.9139584231892457,317,-0.8274076127169506,614,0,0.7039719991185395,-0.48990258596983605,-0.5690356017641469,175,246,214,79,110,255,-0.7854646496851975,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
213,1,0.4046059774023099,-0.2267039264557706,-0.14146002358119195,539,-0.010876438433813031,250,0.2134803384962448,675,0,0.5570263186348628,0.9121604259930362,1.6723954551014144,224,333,317,18,39,490,0.07247740808978638,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
